id,y_true,y_pred,split,segmento
91901,85.6,85.61971727336987,test,general
64725,88.08,88.09675346716274,test,general
70736,141.52,141.53652119495206,test,general
38490,310.08,310.1178164176914,test,general
84367,28.69,28.708461485255324,test,general
96429,146.96,146.99008420169835,test,general
47845,822.16,822.1614123929609,test,general
9737,199.57,199.6227909236278,test,general
47844,99.32,99.3542771696876,test,general
55751,104.68,104.70350757421078,test,general
58056,163.95,163.96497940467003,test,general
80662,146.38,146.39937462869224,test,general
20320,122.88,122.90087809807198,test,general
45865,116.7,116.72017872511961,test,general
43034,102.74,102.76144881336118,test,general
28547,56.13,56.15135864683391,test,general
4202,256.33,256.34437803362266,test,general
1758,92.2,92.23231692932663,test,general
41163,30.7,30.724467580981877,test,general
13614,43.6,43.6240585007921,test,general
50515,262.26,262.26969923787635,test,general
75390,243.99,244.0358896698601,test,general
72203,58.34,58.35382930531344,test,general
4209,21.1,21.121378660893217,test,general
77698,132.03,132.04403176846094,test,general
68543,92.8,92.8163862231282,test,general
50327,35.84,35.85299272985705,test,general
36084,156.37,156.39529353934486,test,general
1444,49.32,49.333473450792226,test,general
46649,58.22,58.24347784391401,test,general
51994,151.61,151.62834170595607,test,general
95260,168.66,168.68376532890332,test,general
94129,45.1,45.12051551810147,test,general
91303,194.07,194.1125545338223,test,general
10080,61.77,61.781884627004615,test,general
62599,213.9,213.9241109136438,test,general
34518,619.93,619.9362387357986,test,general
95783,443.51,443.5694112488926,test,general
92966,96.32,96.34001198861,test,general
73543,85.15,85.16923972575013,test,general
79919,53.88,53.89337528453474,test,general
33334,32.9,32.91985710113817,test,general
67522,77.94,77.96256016382247,test,general
80657,171.56,171.61597070200156,test,general
52176,117.23,117.24477250428019,test,general
2839,65.71,65.72277427807246,test,general
63962,21.04,21.05292155157662,test,general
67062,67.7,67.72156793337273,test,general
95229,42.46,42.481115167167815,test,general
14817,318.17,318.1950349098357,test,general
15361,136.5,136.5188741544599,test,general
62341,317.47,317.57120446120814,test,general
54797,248.36,248.37783552267157,test,general
17874,64.55,64.56262947583404,test,general
30942,42.33,42.34429537536253,test,general
5044,61.43,61.46235928453491,test,general
23995,64.32,64.34346692621878,test,general
74175,77.42,77.43054510459808,test,general
3355,84.2,84.22142436700186,test,general
14823,216.13,216.2236139459968,test,general
55984,78.19,78.21601826539356,test,general
347,125.33,125.35567244198883,test,general
52447,40.96,40.988300791494794,test,general
57390,366.26,366.288376681969,test,general
35771,67.02,67.04084630585844,test,general
63195,171.55,171.62791468595978,test,general
41327,86.61,86.63177656556617,test,general
48565,34.0,34.020914721642654,test,general
67423,78.32,78.33753469652432,test,general
73206,104.99,105.0120810615147,test,general
63837,64.34,64.35909942569435,test,general
27209,826.99,826.9966477888677,test,general
20120,98.8,98.81497450990507,test,general
19423,137.8,137.80898800267204,test,general
90774,185.85,185.87066515604562,test,general
70,57.0,57.01899036191813,test,general
33012,41.13,41.14641220499991,test,general
43174,208.03,208.0588424105939,test,general
75459,138.24,138.25073632285944,test,general
69567,45.09,45.1105158777443,test,general
39915,283.0,283.03269634015635,test,general
9287,159.26,159.2710994784711,test,general
86280,28.75,28.77110353412835,test,general
10389,68.63,68.65134796578286,test,general
65653,37.46,37.47241879254719,test,general
43988,181.52,181.53277854307936,test,general
81236,194.11,194.12955617696846,test,general
89537,28.23,28.254556412760863,test,general
44364,53.05,53.0911309042121,test,general
78074,136.08,136.10467372175134,test,general
26851,140.62,140.63765074402252,test,general
29957,164.79,164.80707772623094,test,general
44027,69.49,69.5101759680351,test,general
17900,103.37,103.38761893704418,test,general
32130,267.29,267.36747774203764,test,general
40476,210.01,210.0417468796938,test,general
23846,108.88,108.8914082207825,test,general
82003,76.07,76.09825595666855,test,general
88025,111.02,111.04474978348576,test,general
90550,230.63,230.6487584365251,test,general
31521,25.67,25.68931618061668,test,general
41999,86.0,86.05733620335755,test,general
46833,78.51,78.53306631116473,test,general
65936,47.57,47.58852856281921,test,general
11044,91.67,91.68938925205055,test,general
34012,93.75,93.7689852919772,test,general
15423,128.9,128.92287789914423,test,general
33152,118.27,118.29137304778129,test,general
73175,133.76,133.77596642006407,test,general
92275,159.85,159.8826817576826,test,general
31632,216.83,216.84733467650275,test,general
27759,30.0,30.021058578774614,test,general
44194,148.15,148.17016677325967,test,general
30000,27.84,27.853280444120966,test,general
24332,38.91,38.9318462900411,test,general
44083,146.02,146.03800512750226,test,general
16055,72.64,72.66231190203601,test,general
39783,77.11,77.12169500470476,test,general
37869,53.9,53.913506226994976,test,general
8681,197.7,197.71788003967828,test,general
86186,612.01,612.017708528633,test,general
68746,93.82,93.83746866439964,test,general
10067,55.98,55.99353016759578,test,general
77681,82.5,82.51741496397244,test,general
17779,57.59,57.61280927724636,test,general
76937,108.46,108.48371407268341,test,general
42589,73.5,73.51755443899812,test,general
28123,40.67,40.68921558885814,test,general
39334,60.8,60.82006059698011,test,general
46671,134.59,134.6067375119967,test,general
49328,72.45,72.4667340828615,test,general
38335,84.43,84.44925464822171,test,general
6272,160.5,160.52674920871658,test,general
43862,71.82000000000001,71.83606551619386,test,general
26045,187.45,187.47905590855424,test,general
11751,75.07,75.08951447122539,test,general
28845,118.93,118.95207345095692,test,general
5503,50.1,50.120335696686524,test,general
24968,32.72,32.74439493313024,test,general
61927,142.54,142.5576036362235,test,general
85075,34.23,34.25434062706292,test,general
54170,67.29,67.30125820348836,test,general
62940,55.0,55.02015947169988,test,general
5513,105.28,105.29865839829161,test,general
38860,162.89,162.91043760201592,test,general
91520,67.58,67.59156595639887,test,general
30474,107.78,107.80131144062355,test,general
54954,110.77,110.78888885505214,test,general
45082,37.0,37.02080682879368,test,general
10965,32.69,32.712816071108016,test,general
67110,44.24,44.25422668358201,test,general
44098,38.09,38.109670446509455,test,general
32835,3792.59,3792.5607602996515,test,general
23093,35.1,35.12087516093136,test,general
83626,212.99,213.03508883055034,test,general
92162,132.25,132.26974017045285,test,general
21920,65.88,65.90320235750632,test,general
91169,107.78,107.80131144062355,test,general
67114,169.7,169.71778985838623,test,general
93024,91.03,91.05547968131486,test,general
80606,422.16,422.2186978916932,test,general
36167,165.3,165.34932748400237,test,general
42384,182.34,182.35216986360842,test,general
37091,173.32,173.3998917862402,test,general
37924,700.55,700.5759631719732,test,general
7309,111.38,111.40524153970313,test,general
62445,198.13,198.14943354417514,test,general
64677,352.97,353.06796377478577,test,general
39155,50.93,50.95567106247675,test,general
19830,1123.13,1123.1205662790853,test,general
35923,132.74,132.7492883545922,test,general
27859,45.79,45.80806593225936,test,general
37977,194.48,194.5087372487719,test,general
32190,132.14,132.15435696675453,test,general
9542,147.64,147.65962555262396,test,general
33716,47.0,47.01935000474802,test,general
91427,47.24,47.254118790733045,test,general
73602,81.38,81.39911430489065,test,general
79951,283.0,283.03269634015635,test,general
39644,134.81,134.83146942270656,test,general
62407,29.08,29.101091665914964,test,general
69262,96.71,96.73053558133537,test,general
50676,42.33,42.34429537536253,test,general
52478,343.07,343.07537760039963,test,general
23204,162.04,162.05306219845002,test,general
88357,223.0,223.08843187318718,test,general
21669,328.32,328.33397235550956,test,general
50983,52.38,52.40275527129326,test,general
31149,45.28,45.31178806742863,test,general
9691,147.55,147.56962878940942,test,general
83146,46.0,46.01938596903101,test,general
73564,40.86,40.87612567642806,test,general
71014,148.18,148.20568451584649,test,general
32490,91.16,91.17454708104901,test,general
6404,191.83,191.85902139221398,test,general
34195,386.79,386.812150111875,test,general
24847,66.69,66.71159328548639,test,general
38559,528.22,528.2338708859938,test,general
38774,44.02,44.039917994421955,test,general
23049,153.58,153.5982489126943,test,general
32680,82.68,82.69113261384732,test,general
81066,32.77,32.7829275912113,test,general
6525,32.38,32.39251371660752,test,general
45721,38.9,38.92073849665601,test,general
5468,57.43,57.44441062341885,test,general
37084,55.36,55.36927577599519,test,general
88399,53.51,53.53022403029369,test,general
3211,150.95,150.96775102090203,test,general
72207,356.03,356.04046324024387,test,general
29524,21.43,21.443335426180404,test,general
16701,151.05,151.06774742447374,test,general
92817,122.47,122.49592890520839,test,general
92803,75.48,75.49687746276368,test,general
33164,52.59,52.610246145621886,test,general
58976,59.84,59.856419565618964,test,general
79278,297.62,297.6343084321463,test,general
8372,354.06,354.1009941577165,test,general
91767,233.05,233.07357580299475,test,general
95352,136.61,136.64105988169595,test,general
27771,35.38,35.39240582375855,test,general
74929,148.06,148.08017001004512,test,general
73016,132.03,132.04403176846094,test,general
7985,187.91,187.95051588050103,test,general
52078,95.22,95.23895436810552,test,general
40533,157.84,157.8868967117627,test,general
50734,239.41,239.42826712112594,test,general
51852,491.69,491.7119785302625,test,general
87004,96.08,96.10744853686867,test,general
89584,850.56,850.5575493079751,test,general
88641,38.09,38.109670446509455,test,general
32777,124.85,124.86738404304128,test,general
15703,91.47,91.4959466167653,test,general
33555,297.39,297.4039656059424,test,general
65201,522.08,522.0906159595229,test,general
35682,66.37,66.38621763428752,test,general
21801,29.09,29.109994125056367,test,general
31997,530.06,530.1014427065384,test,general
7435,94.24,94.2694919546232,test,general
29119,90.61,90.6701437691077,test,general
10877,35.77,35.78281969836233,test,general
69401,870.69,870.6869679805166,test,general
10428,207.22,207.23682680919947,test,general
15024,217.64,217.6571080528147,test,general
63214,171.79,171.8134090635446,test,general
53446,46.09,46.106957961758695,test,general
89228,75.07,75.08951447122539,test,general
23959,99.9,99.90197723903556,test,general
55876,63.28,63.29238988335734,test,general
4334,51.84,51.86799727459314,test,general
69035,73.52,73.56518939725223,test,general
60409,133.76,133.77596642006407,test,general
30359,88.37,88.38267249521017,test,general
94553,54.1,54.120202811366724,test,general
21238,69.44,69.46451163205153,test,general
14601,161.65,161.6844932018522,test,general
10128,79.83,79.86005176990426,test,general
76829,174.68,174.71744779263804,test,general
50633,700.89,700.970085865303,test,general
45959,82.68,82.69113261384732,test,general
41372,74.77,74.7946820122244,test,general
44565,126.48,126.49915771389036,test,general
26110,46.22,46.24390941530988,test,general
73195,93.72,93.73835000580054,test,general
24510,164.26,164.29726297804675,test,general
14615,237.6,237.61084944058658,test,general
87304,82.74,82.77028724001765,test,general
59291,63.02,63.04768296840657,test,general
73084,92.84,92.85961049733123,test,general
43392,308.82,308.89106877351844,test,general
7619,142.96,142.98872723785018,test,general
39030,61.63,61.64622352780651,test,general
12677,453.13,453.14905107355116,test,general
27171,133.58,133.5973772855912,test,general
92410,163.65,163.6647707577118,test,general
45510,348.46,348.4843734523781,test,general
59738,20.75,20.763458628202258,test,general
7437,109.79,109.80466703693229,test,general
55577,526.93,526.9351946892535,test,general
48733,21.89,21.90289098193608,test,general
15176,160.76,160.7770800287333,test,general
84433,63.1,63.1187709797919,test,general
55344,182.37,182.42109445692995,test,general
79743,97.79,97.81266915871696,test,general
61874,76.09,76.11377873802256,test,general
64781,150.27,150.29711712333156,test,general
3839,80.98,80.99580191423462,test,general
94601,84.15,84.1802475021908,test,general
64468,100.82,100.84150689297235,test,general
39443,66.06,66.08191218191293,test,general
78175,353.4,353.3657429077406,test,general
21505,198.07,198.088382408065,test,general
82644,47.22,47.24506937855208,test,general
69206,168.88,168.90032092227023,test,general
71101,51.69,51.70763430674657,test,general
20365,105.04,105.069276772076,test,general
59142,152.52,152.54490303756535,test,general
89566,168.52,168.53993888417443,test,general
85361,67.44,67.46337666128017,test,general
75009,364.46,364.4694249499237,test,general
52466,697.36,697.3853976456821,test,general
37347,25.13,25.151376358390824,test,general
87311,132.02,132.0527719832691,test,general
95678,231.96,231.98132189532225,test,general
30036,242.89,242.91962945275023,test,general
6257,45.45,45.476372850106785,test,general
18838,48.68,48.697742559238364,test,general
64710,206.92,206.93578198723176,test,general
44576,88.49,88.51278419030561,test,general
32425,125.33,125.35292948894941,test,general
18022,111.8,111.81460572053564,test,general
21923,36.88,36.89398667734556,test,general
26629,38.09,38.109670446509455,test,general
37315,68.12,68.13862335452777,test,general
17564,56.78,56.792064088776726,test,general
29185,77.57,77.59216751355734,test,general
93556,80.56,80.5798546461075,test,general
49548,59.32,59.34463421072791,test,general
63481,58.95,58.965475082548785,test,general
82174,96.57,96.589289829749,test,general
94593,145.2,145.23239672032872,test,general
40545,67.77,67.78166884130668,test,general
41393,235.83,235.8455541739102,test,general
70942,78.11,78.13811675865831,test,general
34818,39.08,39.09413796397829,test,general
60724,585.32,585.3443690785435,test,general
25860,142.97,142.99124178503033,test,general
65478,160.17,160.18710124766028,test,general
17249,121.62,121.64601433390972,test,general
43866,36.09,36.11194770931913,test,general
39735,109.72,109.74337020147314,test,general
88906,51.14,51.16693624018761,test,general
70330,97.5,97.52348053064654,test,general
94784,672.72,672.7475634876815,test,general
81264,140.08,140.108082414473,test,general
12420,137.18,137.19959578197418,test,general
55203,95.3,95.31894051915071,test,general
72208,379.71,379.72024797112783,test,general
74968,406.6,406.6748068710493,test,general
41895,130.69,130.7080846720377,test,general
79008,137.93,137.9393101643945,test,general
23004,328.73,328.74539491754626,test,general
21182,48.21,48.23392562088399,test,general
78421,86.4,86.43109053206076,test,general
73842,119.79,119.81308484382855,test,general
80122,54.71,54.722061732157414,test,general
50510,167.8,167.82586761339903,test,general
53866,50.68,50.692283470902964,test,general
45700,149.49,149.5115888039496,test,general
60165,70.15,70.16966947187339,test,general
79620,62.91,62.932969045249905,test,general
2830,153.73,153.74729994220627,test,general
81284,89.75,89.7718172430878,test,general
1756,95.09,95.10706091995903,test,general
67874,27.75,27.77004231719557,test,general
61850,150.83,150.84751395674851,test,general
90267,124.52,124.53921723207286,test,general
91198,21.04,21.05292155157662,test,general
797,71.27,71.28866367240656,test,general
69614,86.73,86.7519039115981,test,general
61647,85.66,85.70940483921159,test,general
25989,79.24,79.2529679336774,test,general
37012,109.89,109.9112465277986,test,general
69393,87.5,87.51844204189486,test,general
46126,59.47,59.49479339326783,test,general
80653,41.85,41.86817471609786,test,general
26803,271.28,271.320333273997,test,general
51571,90.26,90.27907789188835,test,general
56814,231.14,231.17252069081084,test,general
90499,66.69,66.71406194322186,test,general
274,94.74,94.77260959347336,test,general
48423,204.7,204.779983415475,test,general
12257,193.02,193.04399507471214,test,general
20554,53.8,53.82645656176935,test,general
58955,126.44,126.46564349344688,test,general
13706,262.07,262.09046941881684,test,general
72297,79.17,79.1828936484921,test,general
36618,169.09,169.11047794695318,test,general
48892,50.23,50.250473654887784,test,general
79397,219.74,219.80978731796003,test,general
88480,188.62,188.64320108718505,test,general
56655,617.24,617.2635592070477,test,general
46569,141.75,141.7676210761949,test,general
75686,248.38,248.40298290057336,test,general
68180,196.26,196.27646160541667,test,general
53699,38.14,38.16421097852859,test,general
24115,147.34,147.35930718754412,test,general
38996,454.17,454.23445891665403,test,general
61739,163.29,163.304388719616,test,general
24546,36.78,36.79278337443652,test,general
79480,286.65,286.6745117603997,test,general
43158,110.42,110.43851742912565,test,general
86913,257.92,257.9370528316399,test,general
12476,150.39,150.4136301085927,test,general
9983,299.68,299.74206279220414,test,general
69803,57.5,57.512828164968326,test,general
68535,71.94,71.96267720321099,test,general
88090,171.55,171.56415748551143,test,general
96167,566.07,566.128799713376,test,general
18053,274.94,274.9641429316781,test,general
60677,61.46,61.47813873705007,test,general
34838,84.24,84.26035866265124,test,general
12341,66.67,66.69255952424193,test,general
85892,80.79,80.81432951044971,test,general
68793,217.49,217.5070476165842,test,general
45419,151.32,151.35558885249787,test,general
52417,102.64,102.65684424868324,test,general
6832,18.87,18.883526241054277,test,general
33683,40.09,40.109598517943475,test,general
24809,61.94,61.95172490770629,test,general
12187,281.96,281.98511930537325,test,general
64992,146.76,146.77879042803252,test,general
54363,55.04,55.051698765954974,test,general
55268,48.19,48.202932584387646,test,general
18042,1537.04,1537.0309311216124,test,general
128,106.38,106.39972699060823,test,general
57093,413.16999999999996,413.17993332300375,test,general
68220,194.01,194.03714129559773,test,general
32813,39.09,39.10963448222647,test,general
92307,140.16,140.20788365827497,test,general
18075,124.84,124.85747217718139,test,general
31921,47.05,47.072595862932545,test,general
44723,66.05,66.06542820057057,test,general
64335,274.85,274.8593561656751,test,general
1136,606.46,606.4729003049353,test,general
37159,340.1,340.21812335521633,test,general
70618,62.69,62.707348417755256,test,general
53792,147.62,147.64288490012044,test,general
62008,65.22,65.23993455028578,test,general
66510,488.58,488.6111311524005,test,general
55980,410.37,410.37220014911554,test,general
75410,35.77,35.78281969836233,test,general
91839,159.32,159.3553121100461,test,general
58137,45.09,45.1105158777443,test,general
90581,171.75,171.7733666148673,test,general
8854,84.72,84.7353931125123,test,general
53923,87.32,87.34154256649425,test,general
93323,65.6,65.62252120333962,test,general
4549,133.2,133.228024955285,test,general
64678,89.3,89.31257321755405,test,general
20852,165.29,165.3085957977915,test,general
6185,629.48,629.5073451696644,test,general
33035,101.25,101.27754786864172,test,general
60882,135.49,135.5078023253578,test,general
13735,28.13,28.151268465541854,test,general
7753,62.25,62.27225767026211,test,general
43737,319.58,319.59775377598476,test,general
94296,107.78,107.80131144062355,test,general
50106,24.28,24.293232927973886,test,general
24967,72.15,72.17619160241418,test,general
21355,281.32,281.3505098559449,test,general
16447,103.93,103.94821321852653,test,general
81904,59.0,59.02001561456792,test,general
72666,78.29,78.31283284343952,test,general
46955,69.85,69.87494673099397,test,general
81055,43.37,43.38867961280776,test,general
89209,119.66,119.67636379833267,test,general
6155,180.22,180.2862580218552,test,general
72880,187.47,187.48909278382942,test,general
78088,2328.4,2328.3529907809216,test,general
10122,169.05,169.0705013291488,test,general
88401,126.99,126.99899508043107,test,general
92043,213.5,213.53469115446484,test,general
93237,151.87,151.88971480357438,test,general
43614,75.62,75.65097120638669,test,general
88127,88.49,88.51278419030561,test,general
83476,31.17,31.183522752859812,test,general
88986,186.27,186.30877548473126,test,general
64545,297.64,297.66628893173686,test,general
46051,150.14,150.16208341962252,test,general
88828,117.44,117.44910581399284,test,general
70677,108.59,108.61315848943329,test,general
96310,310.67,310.681589876761,test,general
51840,196.92,196.9371620085923,test,general
1989,46.0,46.01938596903101,test,general
73306,92.9,92.91649234482148,test,general
40121,298.89,298.92968444627627,test,general
21781,462.84,462.9747836329917,test,general
58063,147.07,147.11106302959706,test,general
45748,104.85,104.87139487234838,test,general
80075,385.61,385.7505016002252,test,general
40572,125.88,125.89857584279147,test,general
88219,51.05,51.09120283277808,test,general
21650,121.55,121.57495258563023,test,general
8636,245.57,245.59490296374128,test,general
12717,112.92,112.94117047145761,test,general
44691,55.0,55.02015947169988,test,general
33461,45.71,43.70210696056691,test,general
66007,64.14,64.18073206031376,test,general
2373,158.52,158.53360572158812,test,general
93313,79.2,79.21830167295735,test,general
18510,335.48,335.52450175615786,test,general
77518,119.05,119.06122898483116,test,general
43865,58.12,58.132015896637526,test,general
20292,64.32,64.34445438931297,test,general
16663,77.03,77.07343933441959,test,general
72675,37.72,37.744215111715285,test,general
49211,614.77,614.7696766470219,test,general
8560,121.27,121.28840151195917,test,general
78719,53.38,53.39175846666474,test,general
77277,272.36,272.3801236072545,test,general
51999,70.89,70.91605039660406,test,general
21145,125.88,125.90954765494917,test,general
84382,84.14,84.15477760669128,test,general
13013,38.39,38.40229757126675,test,general
21678,84.75,84.76876037991622,test,general
811,41.72,41.73363706122137,test,general
68732,64.93,64.95254529940922,test,general
25899,55.1,55.12015587527158,test,general
93106,55.88,55.89323752509582,test,general
60723,140.0,140.0326784609539,test,general
60224,162.9,162.9259341202641,test,general
6047,166.46,166.4794337818385,test,general
43983,109.69,109.68079628519483,test,general
36455,78.78,78.79247977388832,test,general
72516,113.48,113.50077728984577,test,general
35129,67.73,67.74382075506091,test,general
91211,209.88,209.90422257462492,test,general
65675,88.9,88.91214873078093,test,general
69387,55.09,55.110156234914406,test,general
55353,42.36,42.382007480380885,test,general
42584,199.14,199.1594081920615,test,general
37057,237.55,237.64418215213837,test,general
45278,44.02,44.039917994421955,test,general
67691,87.94,87.967587680762,test,general
35136,67.19,67.21157530334489,test,general
25239,86.02,86.04016298448164,test,general
52612,34.69,34.712744142542036,test,general
71518,365.98,365.9912684077168,test,general
95171,87.64,87.66188215591275,test,general
91082,106.38,106.40521289668708,test,general
61457,1225.99,1225.9810911406178,test,general
70869,126.43,126.44915951210452,test,general
44116,72.14,72.15959790295024,test,general
49698,47.75,47.7668543738003,test,general
3352,223.91,223.92277909901338,test,general
78790,240.47,208.2145137623185,test,general
79634,67.78,67.78797329825215,test,general
20177,74.67,74.68689562202074,test,general
62066,105.18,105.1982583549555,test,general
72021,64.42,64.43918432304898,test,general
79039,45.86,45.875945855013114,test,general
26769,33.35,33.367372259475346,test,general
72426,96.8,96.8150354666589,test,general
45102,69.9,69.90305616752524,test,general
70033,245.97,246.00728672576625,test,general
16146,202.07,202.0936147388903,test,general
24408,55.06,55.08790341322622,test,general
74651,112.71,112.72655889103865,test,general
63477,47.62,47.65197820631038,test,general
59513,106.33,106.34966295794943,test,general
84891,232.71,232.7426114950155,test,general
66586,55.28,55.30045661244105,test,general
80570,53.1,53.11913062262179,test,general
78053,159.82,159.8646091964265,test,general
14527,72.5,72.51722601619446,test,general
54544,195.43,195.46851188277202,test,general
42741,33.71,33.72392513512811,test,general
63248,118.35,118.36012406317701,test,general
5295,138.84,138.8613574020826,test,general
6648,189.16,189.17439092764843,test,general
51016,54.51,54.531285247226464,test,general
72213,54.6,54.62017385741307,test,general
46987,216.93,216.94645333510184,test,general
21033,351.4,351.4262975026353,test,general
21215,88.07,88.08686354492716,test,general
78586,168.9,168.93230142186076,test,general
55754,71.82,71.83606551619386,test,general
82029,174.36,174.40906747847143,test,general
12245,38.28,38.29272942801203,test,general
48212,117.39,117.42150973534756,test,general
95909,51.69,51.70774402486814,test,general
47668,209.2,209.21912319405973,test,general
58542,65.33,65.35344157410512,test,general
68540,54.0,54.013513602378836,test,general
42218,231.38,231.39059037869185,test,general
35561,164.8,164.82037988204758,test,general
14178,69.77,69.78710476244386,test,general
38062,91.16,91.1800220153157,test,general
7497,93.3,93.31900147590454,test,general
42234,215.27,215.2856791780876,test,general
77076,65.0,65.01979982886999,test,general
95967,74.88,74.90468902796543,test,general
32414,96.65,96.67255655262936,test,general
25873,52.46,52.48075552433792,test,general
82704,40.78,40.80252512005863,test,general
13484,167.01,167.0416828047606,test,general
9887,87.9,87.92625287553552,test,general
79379,94.48,94.50255779243834,test,general
59133,47.09,47.109346767962556,test,general
75056,92.5,92.53022149573178,test,general
24352,81.78,81.79566342468667,test,general
73488,74.03,74.0484108056153,test,general
86801,117.76,117.77544466737615,test,general
27314,137.2,137.2304900721611,test,general
9959,27.29,27.302696774807934,test,general
45931,321.58,321.59769281923093,test,general
96433,36.46,36.474100528653835,test,general
58311,50.1,50.112062950319626,test,general
62747,120.25,120.26469680758204,test,general
6274,682.83,682.8498464573496,test,general
88230,60.01,60.029990262454255,test,general
32161,43.12,43.14336259585768,test,general
12010,290.86,290.9000500421538,test,general
7316,76.08,76.10058630032749,test,general
62291,161.88,161.90046295412958,test,general
32710,61.01,61.03105147938703,test,general
7177,26.63,26.65395564688418,test,general
35918,34.39,34.4034288914929,test,general
3359,211.72,211.74189620703976,test,general
9940,178.2,178.20816909345893,test,general
96065,59.84,59.856419565618964,test,general
92361,403.8,403.91516546713376,test,general
12702,206.91,206.93875102884496,test,general
34277,63.27,63.28796392357627,test,general
30512,235.78,235.80509279417484,test,general
90560,43.22,43.244017308158845,test,general
55575,95.45,95.48226587627987,test,general
22654,103.91,103.9435635030208,test,general
88375,125.66000000000001,125.67804845342344,test,general
57535,127.4,127.41899296500411,test,general
95160,256.33,256.34437803362266,test,general
2355,54.0,54.019098254767094,test,general
81774,125.88,125.90296456765455,test,general
44813,106.77,106.79133679273721,test,general
18459,104.79,104.80144559657835,test,general
77589,72.18,72.20473358975416,test,general
53989,211.91,211.94306965041466,test,general
54658,193.39,193.42526079082555,test,general
21548,155.63,155.6472316100686,test,general
